maid,latitude,longitude,timestamp,adjusted_longitude,adjusted_latitude
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793386,110.36597442626952,2021-12-05 14:49:08,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79339,110.365966796875,2021-12-05 14:49:58,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793404,110.36597,2021-12-05 14:57:14,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79341,110.36595153808594,2021-12-05 14:57:23,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79363,110.36589813232422,2021-12-05 15:04:15,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793623,110.3659,2021-12-05 15:04:16,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79363,110.3659,2021-12-05 15:04:20,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79362,110.3659,2021-12-05 15:04:26,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79373,110.36573028564452,2021-12-05 15:24:38,110.3657399,-7.7937511
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79374,110.36574,2021-12-05 15:24:48,110.3657399,-7.7937511
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79398,110.3656,2021-12-05 15:53:09,110.3656356,-7.7940155
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79399,110.3656005859375,2021-12-05 15:53:59,110.3656356,-7.7940155
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79339,110.36586,2021-12-05 15:56:09,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79339,110.36585,2021-12-05 15:56:59,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79325,110.3661,2021-12-05 16:04:14,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793247,110.3661,2021-12-05 16:04:23,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.7932496,110.36611,2021-12-05 16:06:24,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79329,110.3661,2021-12-05 16:08:13,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793272,110.36609649658205,2021-12-05 16:08:24,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793272,110.3661,2021-12-05 16:08:25,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79366,110.3656997680664,2021-12-05 16:21:37,110.3657399,-7.7937511
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79365,110.3656997680664,2021-12-05 16:21:47,110.3657399,-7.7937511
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79324,110.3660888671875,2021-12-05 16:23:39,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79325,110.36609649658205,2021-12-05 16:23:49,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79319,110.36605834960938,2021-12-05 16:45:34,110.3659713,-7.7926589
