latitude,longitude
-7.790552770094041,110.37401527476894
-7.7906141,110.3740642
-7.790705590450018,110.37405655925743
-7.790796256492589,110.37404213058214
-7.790886916091533,110.3740276488519
-7.790977575690477,110.37401316712165
-7.791065045604817,110.37398538826314
-7.791152409203613,110.37395716619736
-7.791239772802409,110.37392894413158
-7.791327136401204,110.37390072206578
-7.7914145,110.3738725
-7.791502783333334,110.37384061666667
-7.791591066666666,110.37380873333333
-7.79167935,110.37377685
-7.791767633333333,110.37374496666666
-7.791855916666666,110.37371308333333
-7.7919442,110.3736812
-7.79202875,110.37364984999999
-7.7921133,110.3736185
-7.7921976799161765,110.37358833376877
-7.7922820598323534,110.37355816753751
-7.7923664397485295,110.37352800130627
-7.792450821245804,110.373497839498
-7.792535202808653,110.37346767787317
-7.792619584371503,110.37343751624833
-7.792703965934353,110.3734073546235
-7.792788347497203,110.37337719299866
-7.792872729060052,110.37334703137383
-7.792957110622902,110.37331686974899
-7.793041492185752,110.37328670812416
-7.793125873748601,110.37325654649933
-7.793210255311451,110.3732263848745
-7.793294636874301,110.37319622324966
-7.79337901843715,110.37316606162483
-7.7934634,110.3731359
-7.793549025,110.373104875
-7.79363465,110.37307385
-7.793720275,110.373042825
-7.793805900000001,110.3730118
-7.793891525,110.372980775
-7.79397715,110.37294975
-7.794062775,110.372918725
-7.7941484,110.3728877
-7.7942383571428575,110.37286355714286
-7.794328314285714,110.37283941428572
-7.7944182714285715,110.37281527142858
-7.794328314285714,110.37283941428572
-7.7942383571428575,110.37286355714286
-7.7941484,110.3728877
-7.794062775,110.372918725
-7.79397715,110.37294975
-7.793891525,110.372980775
-7.793805900000001,110.3730118
-7.793720275,110.373042825
-7.79363465,110.37307385
-7.793549025,110.373104875
-7.7934634,110.3731359
-7.793459655555556,110.37304632222222
-7.793455911111112,110.37295674444444
-7.7934521666666665,110.37286716666667
-7.793448422222222,110.37277758888888
-7.793444677777778,110.37268801111111
-7.793440933333334,110.37259843333332
-7.7934371888888885,110.37250885555555
-7.793433444444444,110.37241927777777
-7.7934297,110.3723297
-7.79342605,110.3722363375
-7.7934224,110.372142975
-7.79341875,110.37204961249999
-7.7934151,110.37195625
-7.79341145,110.3718628875
-7.7934078,110.37176952499999
-7.79340415,110.3716761625
-7.7934005,110.3715828
-7.7934043,110.3714816
-7.7934081,110.37138039999999
-7.7934119,110.3712792
-7.7934157,110.371178
-7.793418469018277,110.37108820043953
-7.793421238036554,110.37099840087906
-7.793424007054831,110.37090860131858
-7.7934357070241385,110.3708197778176
-7.7934524,110.3707315
-7.793498588773638,110.37064318387938
-7.793544777547276,110.37055486775874
-7.793590966320915,110.37046655163812
-7.793638,110.3703787
-7.793703799999999,110.3702887
-7.7937696,110.3701987
-7.79381794,110.370133
-7.7938662800000005,110.3700673
-7.79391462,110.3700016
-7.79396296,110.3699359
-7.7940113,110.3698702
-7.7940700666666665,110.36979123333333
-7.794128833333334,110.36971226666667
-7.7941876,110.3696333
-7.794239776382034,110.36956486084954
-7.794291952764069,110.36949642169908
-7.794344129146104,110.36942798254861
-7.794396305528139,110.36935954339816
-7.794448481910173,110.3692911042477
-7.794500658292208,110.36922266509724
-7.79455280397394,110.36915420271106
-7.7946045,110.3690854
-7.794660985079641,110.3690248504958
-7.794717466024491,110.36896429713764
-7.7947739,110.3689037
-7.794711054744274,110.36885144953467
-7.7946526,110.3687943
-7.794602090822723,110.36871265127392
-7.794555642352269,110.36862854272827
-7.794509193881815,110.36854443418261
-7.794462745411361,110.36846032563696
-7.794416296940907,110.36837621709131
-7.7943698484704536,110.36829210854565
-7.7943234,110.368208
-7.7942639,110.3681494
-7.794204251592622,110.368090667248
-7.794144603185245,110.36803193449599
-7.794084954777867,110.367973201744
-7.794025306370489,110.367914468992
-7.793963725681017,110.36785786935152
-7.7938994,110.3678043
-7.793826044370291,110.36775426505024
-7.79374312316027,110.36771952915312
-7.793658159806739,110.36769137628406
-7.793570137784708,110.36767308330022
-7.793482115762678,110.36765479031637
-7.79339269633084,110.36764552765005
-7.793303262207799,110.36763635992098
-7.793213681175953,110.36762877146172
-7.793124090587976,110.36762128573086
-7.7930345,110.3676138
-7.792946591802287,110.36760639149824
-7.792858648028853,110.3675994196347
-7.7927707,110.3675925
-7.7926813,110.367591
-7.792588898938232,110.36759282948249
-7.7924964978764635,110.36759465896496
-7.792404096814694,110.36759648844745
-7.792311695752926,110.36759831792992
-7.792219285107033,110.36759955781643
-7.792126873401913,110.3676007325415
-7.792034461696794,110.36760190726656
-7.7919420499916745,110.36760308199163
-7.791849641532205,110.36760447556725
-7.791757235632857,110.36760604176894
-7.7916648297335085,110.36760760797061
-7.791572423834161,110.3676091741723
-7.791480017934813,110.36761074037398
-7.791387612035464,110.36761230657567
-7.791295218261606,110.367614429054
-7.7912028318846716,110.36761689087834
-7.791110445507737,110.36761935270266
-7.791018059130803,110.367621814527
-7.790925672753869,110.36762427635134
-7.790833286376935,110.36762673817566
-7.7907409,110.3676292
-7.790651443117989,110.36761653590223
-7.790560084140357,110.36762100195601
-7.790468673603933,110.36762432019093
-7.790382782077002,110.3675987442134
-7.790305295763161,110.36755018289819
-7.790230674408742,110.36749743890462
-7.790178247263346,110.3674248820168
-7.790167781019935,110.36733420379403
-7.790158990509968,110.36724315189701
-7.7901502,110.3671521
-7.7901484,110.3671114
-7.790144166666667,110.3670152
-7.790139933333333,110.366919
-7.7901357,110.3668228
-7.790129827292445,110.36673211675323
-7.790123954584889,110.36664143350646
-7.790118081877333,110.36655075025968
-7.790112209169777,110.36646006701291
-7.790106336462221,110.36636938376614
-7.790104146439665,110.36627854446922
-7.790116,110.3661899
-7.790199124991103,110.36616462898654
-7.790287593743327,110.36615437173991
-7.790376062495551,110.36614411449327
-7.790464531247776,110.36613385724664
-7.790553,110.3661236
-7.790638402088734,110.36611306965195
-7.7907238041774685,110.36610253930391
-7.790809206266203,110.36609200895586
-7.790894608354938,110.36608147860781
-7.790980096228006,110.36607167343347
-7.791065598114003,110.36606198671674
-7.7911511,110.3660523
-7.791222100000001,110.36604415
-7.7912931,110.366036
-7.79137985,110.36602629999999
-7.7914666,110.3660166
-7.79155335,110.3660069
-7.7916401,110.3659972
-7.79177,110.3659813
-7.79186176726634,110.36597100533734
-7.791953534532681,110.36596071067468
-7.7920453,110.3659504
-7.792144633333333,110.36594063333334
-7.792243966666667,110.36593086666666
-7.7923433,110.3659211
-7.792445132157212,110.3659111451075
-7.792546490908262,110.36589723024977
-7.7926478,110.3658829
-7.792739741666667,110.36587098333334
-7.7928316833333335,110.36585906666667
-7.792923625,110.36584715000001
-7.793015566666667,110.36583523333333
-7.793107508333334,110.36582331666666
-7.7931994499999995,110.3658114
-7.793291391666666,110.36579948333333
-7.793383333333333,110.36578756666667
-7.793475275,110.36577564999999
-7.793567216666666,110.36576373333332
-7.793659158333333,110.36575181666666
-7.7937511,110.3657399
-7.793842,110.36572893333333
-7.7939329,110.36571796666667
-7.7940238,110.365707
-7.7941161,110.36569420000001
-7.7942084,110.3656814
-7.7943007,110.3656686
-7.7942889,110.3657458
-7.794291866948344,110.36583576553043
-7.7942948338966875,110.36592573106087
-7.794297800845032,110.3660156965913
-7.794300767793376,110.36610566212174
-7.794303721108918,110.3661956281005
-7.794306671444485,110.36628559417727
-7.794308741336141,110.36637556868304
-7.794308429213855,110.36646556726635
-7.794311129272415,110.36655554120219
-7.794313829330976,110.36664551513805
-7.794316529389537,110.3667354890739
-7.794319229448098,110.36682546300975
-7.794321929506658,110.3669154369456
-7.794324629565218,110.36700541088145
-7.794327329623779,110.3670953848173
-7.79433002968234,110.36718535875315
-7.7943327297409,110.367275332689
-7.794336135971811,110.36736528155085
-7.794339824063965,110.36745522040465
-7.794343512156121,110.36754515925847
-7.794347200248275,110.36763509811227
-7.79435088834043,110.36772503696609
-7.7943545764325854,110.3678149758199
-7.79435826452474,110.36790491467372
-7.7943521913378335,110.36799250819824
-7.794308045668917,110.36807095409911
-7.7942639,110.3681494
-7.794204251592622,110.368090667248
-7.794144603185245,110.36803193449599
-7.794084954777867,110.367973201744
-7.794025306370489,110.367914468992
-7.793963725681017,110.36785786935152
-7.7938994,110.3678043
-7.793826044370291,110.36775426505024
-7.79374312316027,110.36771952915312
-7.793658159806739,110.36769137628406
-7.793570137784708,110.36767308330022
-7.793482115762678,110.36765479031637
-7.79339269633084,110.36764552765005
-7.793303262207799,110.36763635992098
-7.793213681175953,110.36762877146172
-7.793124090587976,110.36762128573086
-7.7930345,110.3676138
-7.792946591802287,110.36760639149824
-7.792858648028853,110.3675994196347
-7.7927707,110.3675925
-7.7926813,110.367591
-7.792588898938232,110.36759282948249
-7.7924964978764635,110.36759465896496
-7.792404096814694,110.36759648844745
-7.792311695752926,110.36759831792992
-7.792219285107033,110.36759955781643
-7.792126873401913,110.3676007325415
-7.792034461696794,110.36760190726656
-7.7919420499916745,110.36760308199163
-7.791849641532205,110.36760447556725
-7.791757235632857,110.36760604176894
-7.7916648297335085,110.36760760797061
-7.791572423834161,110.3676091741723
-7.791480017934813,110.36761074037398
-7.791387612035464,110.36761230657567
-7.791295218261606,110.367614429054
-7.7912028318846716,110.36761689087834
-7.791110445507737,110.36761935270266
-7.791018059130803,110.367621814527
-7.790925672753869,110.36762427635134
-7.790833286376935,110.36762673817566
-7.7907409,110.3676292
-7.79065379406222,110.36764911054334
-7.790563731618823,110.36765964777393
-7.790504393590985,110.36772787096406
-7.790464961341906,110.36781013278306
-7.790428970466826,110.36789403986919
-7.790416458370182,110.36798422259237
-7.7904156,110.3680756
-7.790418114062248,110.36815696797201
-7.790394977398011,110.36823478579032
-7.790348446774545,110.36830129568293
-7.790283,110.3683497
-7.790198430601179,110.3683790670755
-7.790114367801694,110.36840986272806
-7.790030305002209,110.36844065838063
-7.7899462388550775,110.3684714448921
-7.789862169427539,110.36850222244604
-7.7897781,110.368533
-7.789720149452791,110.36859083842356
-7.7897008,110.3686733
-7.7897156,110.3687932
-7.7897333,110.3689118
-7.7897403,110.3689444
-7.789689989149816,110.36902483652833
-7.789637404216998,110.36910735592825
-7.7895896,110.3691931
-7.789560340277379,110.36927210779687
-7.789539702798333,110.36935325148538
-7.789528542451584,110.36943675892229
-7.78951539058095,110.36951997786025
-7.789502238710317,110.3696031967982
-7.789486749813318,110.36968597076137
-7.7894684,110.3697682
-7.78943892488032,110.36985365806511
-7.789393614694965,110.3699318595305
-7.789341156543518,110.37000547696091
-7.789288649824548,110.37007906301962
-7.789236138310741,110.37015264565508
-7.789183592600716,110.37022620387646
-7.78913104689069,110.37029976209782
-7.789078501180664,110.37037332031919
-7.789025955470638,110.37044687854056
-7.7889734097606125,110.37052043676192
-7.788920864050588,110.3705939949833
-7.788868381098356,110.37066759782716
-7.788816159270001,110.37074138633722
-7.788763937441646,110.37081517484727
-7.788711715613291,110.37088896335732
-7.788659493784936,110.37096275186738
-7.788607271956581,110.37103654037743
-7.788555189357377,110.37111042519419
-7.788504565552255,110.37118531907863
-7.788453941747134,110.37126021296308
-7.788403317942013,110.37133510684752
-7.78835424374944,110.37141101449443
-7.7883059,110.3714874
-7.788263523573905,110.37156184136937
-7.78822114714781,110.37163628273873
-7.788179591573655,110.3717111223002
-7.788147358614703,110.37179048422632
-7.788114802261611,110.37186971321132
-7.7880819,110.3719488
-7.788047975,110.372025275
-7.78801405,110.37210175
-7.787980125,110.372178225
-7.7879462,110.3722547
-7.7879168,110.3723411
-7.787901877948203,110.37242794306188
-7.787886955896406,110.37251478612377
-7.787872033844608,110.37260162918565
-7.787863350621306,110.3726893043684
-7.78785499008364,110.3727770225902
-7.787846629545974,110.372864740812
-7.787838269008307,110.37295245903383
-7.787828330398582,110.37303999816926
-7.7878153218311335,110.37312704933233
-7.7877723,110.3732016
-7.787678383072802,110.37319830954553
-7.787584364574691,110.37319761712624
-7.787490346076581,110.37319692470693
-7.787396381130872,110.3731979698074
-7.78730258372986,110.37320445093346
-7.787208786328849,110.37321093205951
-7.787114855576813,110.37321470107545
-7.787020874804112,110.37321745276475
-7.7869269,110.3732154
-7.786912288157588,110.37330104595905
-7.786897676315176,110.37338669191809
-7.786883064472764,110.37347233787713
-7.786873995636372,110.37355869876491
-7.786866397818186,110.37364524938246
-7.7868588,110.3737318
-7.7867557,110.3737221
-7.786760523812132,110.37381996308862
-7.78676676381566,110.37391772622128
-7.7867757338651264,110.37401529666501
-7.786784703914594,110.37411286710875
-7.786775127297554,110.37420779618013
-7.7867188,110.3742872
-7.786629379688812,110.37430252818477
-7.786539959377626,110.37431785636954
-7.786450539142396,110.37433318499741
-7.786361119264911,110.37434851571206
-7.7862716993874255,110.37436384642672
-7.786182279509941,110.37437917714138
-7.786092859632455,110.37439450785604
-7.78600343975497,110.37440983857068
-7.7859140198774845,110.37442516928535
-7.7858246,110.3744405
-7.785734362339459,110.37445596156307
-7.785644124845472,110.37447142409818
-7.7855538873712264,110.37448688674847
-7.785463649896982,110.37450234939878
-7.785373412422736,110.37451781204908
-7.785283174948491,110.37453327469939
-7.785192937474245,110.37454873734968
-7.7851027,110.3745642
-7.7850100280137235,110.37458023871099
-7.784917356027447,110.37459627742199
-7.784824684041169,110.37461231613298
-7.784732012054892,110.37462835484398
-7.784639340068615,110.37464439355497
-7.784546729857339,110.37466077519045
-7.78445428657156,110.3746780834603
-7.7843618432857795,110.37469539173016
-7.7842694,110.3747127
-7.784171633333334,110.37473196666667
-7.784073866666667,110.37475123333333
-7.7839761,110.3747705
-7.783890912543828,110.37478457916937
-7.783805725087654,110.37479865833876
-7.783720537631481,110.37481273750814
-7.783635350175309,110.37482681667751
-7.783550162719136,110.3748408958469
-7.783464935425078,110.37485470954564
-7.783379367712539,110.37486625477283
-7.7832938,110.3748778
-7.7831917661925205,110.37489176357091
-7.783089732385041,110.37490572714182
-7.7829874,110.3749173
-7.782888249999999,110.37493380000001
-7.7827891,110.3749503
-7.782696149664803,110.37496578798958
-7.782603199329606,110.37498127597917
-7.782510248994409,110.37499676396875
-7.782417298659213,110.37501225195835
-7.782324348324017,110.37502773994794
-7.78223139798882,110.37504322793752
-7.782138447653623,110.37505871592711
-7.7820454973184265,110.3750742039167
-7.781952547203981,110.3750896932303
-7.7818596,110.3751052
-7.781765795950502,110.37512080067492
-7.781671997300335,110.37513643378328
-7.781578198650167,110.37515206689164
-7.7814844,110.3751677
-7.7813964,110.37518235
-7.7813084,110.375197
-7.7812108295838325,110.3752132775088
-7.781113253291249,110.37522951975167
-7.781015676645624,110.37524575987584
-7.7809181,110.375262
-7.780830736730652,110.37527593267745
-7.780743373461305,110.3752898653549
-7.780656010191958,110.37530379803235
-7.78056864758187,110.37531773484265
-7.780481285318496,110.3753316738265
-7.7803939232443176,110.37534561399592
-7.780306561622159,110.37535955699796
-7.7802192,110.3753735
-7.7801501,110.3753845
-7.7800794,110.37539534999999
-7.7800087,110.3754062
-7.779913233333334,110.37542173333334
-7.779817766666667,110.37543726666667
-7.7797223,110.3754528
-7.779634360869566,110.37546683913044
-7.779546421739131,110.37548087826087
-7.779458482608696,110.37549491739131
-7.779370543478262,110.37550895652174
-7.779282604347826,110.37552299565218
-7.779194665217392,110.37553703478261
-7.779106726086957,110.37555107391304
-7.779018786956522,110.37556511304348
-7.7789308478260875,110.37557915217391
-7.778842908695653,110.37559319130435
-7.778754969565218,110.37560723043478
-7.778667030434783,110.37562126956523
-7.778579091304348,110.37563530869566
-7.778491152173913,110.3756493478261
-7.778403213043479,110.37566338695653
-7.7783152739130434,110.37567742608697
-7.778227334782609,110.3756914652174
-7.7781393956521745,110.37570550434783
-7.778051456521739,110.37571954347827
-7.777963517391305,110.3757335826087
-7.77787557826087,110.37574762173914
-7.777787639130435,110.37576166086957
-7.7776997,110.3757757
-7.777608362192025,110.37579022758752
-7.7775170244589065,110.37580475564492
-7.777425693659061,110.37581932722563
-7.777334362859216,110.37583389880632
-7.777243032059371,110.37584847038701
-7.777151701259526,110.37586304196772
-7.77706037045968,110.37587761354841
-7.776969039659836,110.37589218512912
-7.77687770885999,110.37590675670981
-7.776786378060145,110.37592132829052
-7.776695047278736,110.37593589998673
-7.776603717822989,110.37595047998938
-7.776512388367242,110.37596505999204
-7.776421058911494,110.37597963999468
-7.776329729455748,110.37599421999734
-7.7762384,110.3760088
-7.7761911,110.3759175
-7.776190956258241,110.37582538206725
-7.776190812516483,110.3757332641345
-7.776190668774724,110.37564114620174
-7.776190525032965,110.375549028269
-7.776190379730074,110.37545691033878
-7.776190223993957,110.37536479242553
-7.77619006825784,110.37527267451229
-7.776189912521723,110.37518055659903
-7.776189360299894,110.37508844243133
-7.776187775707808,110.37499633801633
-7.776186191115722,110.37490423360133
-7.776179365292968,110.37481241795659
-7.776170821859564,110.37472069694513
-7.776159285768918,110.37462931009685
-7.776147387704516,110.37453796366694
-7.776132981577259,110.37444701293309
-7.7761201,110.3743558
-7.7761436,110.3743197
-7.776226143906801,110.37428963329893
-7.776307438221547,110.37425632359404
-7.776389549873801,110.37422510651508
-7.7764719,110.3741945
-7.776559933333333,110.3741536
-7.776647966666666,110.3741127
-7.776736,110.3740718
-7.776813949999999,110.37403115000001
-7.7768919,110.3739905
-7.776971935738256,110.37394717816446
-7.777051971476513,110.37390385632891
-7.777132007214768,110.37386053449336
-7.777213104442716,110.3738193034813
-7.777295310612801,110.37378025676013
-7.777378163192056,110.37374264614746
-7.7774619,110.373707
-7.777544019171303,110.37367530488125
-7.777626138342606,110.3736436097625
-7.777708216513701,110.37361181947753
-7.777787658256851,110.37357390973877
-7.7778671,110.373536
-7.7779628,110.3735021
-7.7780585,110.3734682
-7.7781548,110.37344200000001
-7.7782511,110.3734158
-7.7782858,110.373403
-7.77837678,110.37337892
-7.77846776,110.37335483999999
-7.77855874,110.37333076
-7.77864972,110.37330668
-7.7787407,110.3732826
-7.7786996,110.3731625
-7.778676802757677,110.373076566395
-7.778654005515354,110.37299063278999
-7.778631208273031,110.37290469918497
-7.778608411030707,110.37281876557996
-7.778589694602806,110.37273187216
-7.778571797301403,110.37264478608
-7.7785539,110.3725577
-7.778536271842857,110.37247186500699
-7.778518177980194,110.37238612766903
-7.778499839429592,110.37230044164035
-7.77848150087899,110.37221475561167
-7.778463162328388,110.372129069583
-7.778444823777787,110.37204338355431
-7.778430600432495,110.37195692513768
-7.778416620408662,110.37187042105175
-7.778403668599006,110.37178376088757
-7.778391348517147,110.37169700482995
-7.778379462518748,110.3716101887576
-7.778367781259374,110.3715233443788
-7.7783561,110.3714365
-7.778266322983508,110.37145733909333
-7.778176545967016,110.37147817818666
-7.778086768950524,110.37149901727999
-7.777996991934032,110.37151985637333
-7.777907214917541,110.37154069546665
-7.7778174379010485,110.37156153455997
-7.7777276608845565,110.37158237365331
-7.777637883868064,110.37160321274663
-7.777548106851572,110.37162405183996
-7.77745832983508,110.3716448909333
-7.77736884456497,110.37166687012697
-7.777280092793468,110.37169171572127
-7.7771913410219655,110.37171656131557
-7.777102592540416,110.37174141851843
-7.777014002022109,110.37176683309234
-7.776930189292786,110.37180493311878
-7.7768468444640435,110.37184427546266
-7.776769449723209,110.37189366944291
-7.7766948664821385,110.37194781296195
-7.776620283241069,110.37200195648097
-7.7765457,110.3720561
-7.776543839748843,110.37214753416293
-7.776544077107319,110.37223890446134
-7.77655149642637,110.37233005609541
-7.776565973187918,110.37242018490254
-7.77658473659396,110.37250969245126
-7.7766035,110.3725992
-7.77661154477639,110.37268697669154
-7.77661958955278,110.37277475338308
-7.77662763432917,110.37286253007463
-7.77663567910556,110.37295030676617
-7.77664372388195,110.37303808345771
-7.776654041963111,110.37312542196034
-7.7766792,110.3732099
-7.776704913091738,110.37329608807312
-7.7767306261834745,110.37338227614623
-7.776756339275212,110.37346846421933
-7.776782052366949,110.37355465229244
-7.7768077654586865,110.37364084036555
-7.776832258513805,110.37372734830151
-7.776852139009203,110.37381506553434
-7.7768720195046015,110.37390278276717
-7.7768919,110.3739905
-7.776971935738256,110.37394717816446
-7.777051971476513,110.37390385632891
-7.777132007214768,110.37386053449336
-7.777213104442716,110.3738193034813
-7.777295310612801,110.37378025676013
-7.777378163192056,110.37374264614746
-7.7774619,110.373707
-7.777544019171303,110.37367530488125
-7.777626138342606,110.3736436097625
-7.777708216513701,110.37361181947753
-7.777787658256851,110.37357390973877
-7.7778671,110.373536
-7.7779628,110.3735021
-7.7780585,110.3734682
-7.7781548,110.37344200000001
-7.7782511,110.3734158
-7.7782858,110.373403
-7.77837678,110.37337892
-7.77846776,110.37335483999999
-7.77855874,110.37333076
-7.77864972,110.37330668
-7.7787407,110.3732826
-7.77882456,110.37326562
-7.7789084200000005,110.37324864
-7.77899228,110.37323166
-7.77907614,110.37321468
-7.77916,110.3731977
-7.779240833333334,110.37317680000001
-7.779321666666666,110.3731559
-7.7794025,110.373135
-7.7794566,110.3731213
-7.7795349,110.373098
-7.7796132,110.3730747
-7.7797085,110.3730479
-7.779799925,110.373023575
-7.77989135,110.37299924999999
-7.779982775,110.372974925
-7.7800742,110.3729506
-7.780164762198765,110.3729266979534
-7.780255007087259,110.37290162881
-7.780345204724839,110.37287638587334
-7.78043540236242,110.37285114293667
-7.7805256,110.3728259
-7.780610202680216,110.37280874765432
-7.780695101786811,110.37279306510287
-7.780780000893405,110.37277738255143
-7.7808649,110.3727617
-7.78087846473323,110.37284891928292
-7.78089202946646,110.37293613856582
-7.78090559419969,110.37302335784874
-7.78091915893292,110.37311057713164
-7.7809338789657625,110.37319760802045
-7.780948725747344,110.3732846182404
-7.780963572528926,110.37337162846035
-7.780978419310508,110.3734586386803
-7.78099326609209,110.37354564890025
-7.781008112873672,110.3736326591202
-7.781022959655254,110.37371966934015
-7.781037806436836,110.3738066795601
-7.781052653218418,110.37389368978005
-7.7810675,110.3739807
-7.78108766,110.37407146000001
-7.78110782,110.37416222
-7.78112798,110.37425298000001
-7.78114814,110.37434374
-7.7811683,110.3744345
-7.7811825,110.3744984
-7.781199716666666,110.37459251666667
-7.781216933333333,110.37468663333333
-7.7812341499999995,110.37478075
-7.781251366666667,110.37487486666667
-7.7812685833333335,110.37496898333333
-7.7812858,110.3750631
-7.7813084,110.375197
-7.7812108295838325,110.3752132775088
-7.781113253291249,110.37522951975167
-7.781015676645624,110.37524575987584
-7.7809181,110.375262
-7.780830736730652,110.37527593267745
-7.780743373461305,110.3752898653549
-7.780656010191958,110.37530379803235
-7.78056864758187,110.37531773484265
-7.780481285318496,110.3753316738265
-7.7803939232443176,110.37534561399592
-7.780306561622159,110.37535955699796
-7.7802192,110.3753735
-7.7801501,110.3753845
-7.7800794,110.37539534999999
-7.7800087,110.3754062
-7.779913233333334,110.37542173333334
-7.779817766666667,110.37543726666667
-7.7797223,110.3754528
-7.77971575,110.37536793333334
-7.7797092,110.37528306666667
-7.779702650000001,110.3751982
-7.779696100000001,110.37511333333333
-7.7796895500000005,110.37502846666666
-7.779683,110.3749436
-7.779712217347667,110.37486069056685
-7.779769185548093,110.37479281115903
-7.779828266806843,110.37472653975857
-7.779887348065592,110.37466026835811
-7.779946429324341,110.37459399695766
-7.779996157250543,110.37452179455973
-7.780001736055303,110.3744346937312
-7.779988851447176,110.374346850231
-7.779975966839048,110.37425900673081
-7.779963699510817,110.37417107794631
-7.779952282925681,110.37408303162194
-7.779940866340545,110.37399498529754
-7.779929449755409,110.37390693897316
-7.779918033170272,110.37381889264877
-7.779906616585136,110.37373084632439
-7.7798952,110.3736428
-7.779861794204332,110.37356029116731
-7.7798362451702765,110.37347489263942
-7.779810696136221,110.37338949411154
-7.7797851471021655,110.37330409558365
-7.779759598068111,110.37321869705578
-7.779734049034055,110.37313329852789
-7.7797085,110.3730479
-7.779799925,110.373023575
-7.77989135,110.37299924999999
-7.779982775,110.372974925
-7.7800742,110.3729506
-7.780164762198765,110.3729266979534
